0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0.500	0.125	0.375	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0.167	0.500	0.333	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0.143	0.429	0.286	0.143	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0.029	0.000	0.029	0.118	0.382	0.118	0.235	0.059	0	0.029	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0.095	0.381	0.429	0.071	0.024	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0.070	0.233	0.349	0.326	0.023	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0.036	0.214	0.304	0.357	0.089	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0.069	0.103	0.138	0.448	0.172	0.069	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.059	0.059	0.412	0.412	0.059	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.455	0.545	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2	0	0.8	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5	0.5	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
