0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0.5	0	0	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0.222	0.333	0.222	0.222	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0.125	0.375	0.375	0.063	0.063	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0.042	0	0.042	0.083	0.458	0.250	0.125	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0.023	0	0.068	0.432	0.205	0.205	0.023	0.023	0.023	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0.085	0.404	0.362	0.106	0.043	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0.160	0.3	0.460	0.040	0.040	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0.070	0.233	0.349	0.326	0.023	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0.083	0	0.167	0.375	0.292	0.083	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0.071	0	0.429	0.5	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1	0	0.3	0.6	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.333	0.667	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
