x=1.400000e+01
coeff[0]	5.949902e-01
coeff[1]	-2.723424e-01
coeff[2]	-1.914251e-01
coeff[3]	-8.378354e-02
coeff[4]	-3.136097e-02
coeff[5]	-1.084687e-02
coeff[6]	-3.576465e-03
coeff[7]	-1.142013e-03
coeff[8]	-3.563594e-04
coeff[9]	-1.092890e-04
coeff[10]	-3.306673e-05
coeff[11]	-9.896817e-06
coeff[12]	-2.935877e-06
coeff[13]	-8.644825e-07
coeff[14]	-2.529546e-07
