 # Function values at  1326  Padua points
 -.74333942E+00 0.33708146E+00 0.25877280E+00
 -.68537686E+00 0.37043906E+00 0.28189360E+00
 -.62235847E+00 0.39850234E+00 0.30777063E+00
 -.55523018E+00 0.41990704E+00 0.33566347E+00
 -.48520505E+00 0.43345153E+00 0.36454870E+00
 -.41374036E+00 0.43816369E+00 0.39328594E+00
 -.34249655E+00 0.43336264E+00 0.42101837E+00
 -.27327910E+00 0.41871056E+00 0.44812958E+00
 -.20796575E+00 0.39424983E+00 0.47830759E+00
 -.14842319E+00 0.36042140E+00 0.52104893E+00
 -.96418211E-01 0.31806169E+00 0.58919880E+00
 -.53529488E-01 0.26837665E+00 0.68412362E+00
 -.21066264E-01 0.21289335E+00 0.77865714E+00
 -.73768758E-16 0.15339165E+00 0.82985043E+00
 0.90857834E-02 0.91819925E-01 0.82189749E+00
 0.60236268E-02 0.30200191E-01 0.78357008E+00
 -.89338395E-02 -.29470700E-01 0.75541806E+00
 -.35134071E-01 -.85317333E-01 0.75472391E+00
 -.71567121E-01 -.13567294E+00 0.77454591E+00
 -.11692688E+00 -.17915208E+00 0.80011553E+00
 -.16968605E+00 -.21470463E+00 0.81933331E+00
 -.22817904E+00 -.24164858E+00 0.82476086E+00
 -.29068668E+00 -.25968111E+00 0.81282836E+00
 -.35551691E+00 -.26886876E+00 0.78314607E+00
 -.42107643E+00 -.26961944E+00 0.73797415E+00
 -.48592942E+00 -.26263980E+00 0.68144317E+00
 -.54884069E+00 -.24888230E+00 0.61851964E+00
 -.60880222E+00 -.22948646E+00 0.55399390E+00
 -.66504311E+00 -.20571859E+00 0.49176136E+00
 -.71702446E+00 -.17891368E+00 0.43450416E+00
 -.76442112E+00 -.15042240E+00 0.38371641E+00
 -.80709311E+00 -.12156525E+00 0.33993487E+00
 -.84504983E+00 -.93594690E-01 0.30303869E+00
 -.87840983E+00 -.67665730E-01 0.27252681E+00
 -.90735927E+00 -.44814071E-01 0.24773178E+00
 -.93211133E+00 -.25940941E-01 0.22796416E+00
 -.95286890E+00 -.11803027E-01 0.21259930E+00
 -.96979228E+00 -.30059853E-02 0.20112396E+00
 -.98297310E+00 -.60189743E-16 0.19315824E+00
 -.99961296E+00 -.27819532E-01 0.18869378E+00
 -.99688820E+00 -.49235865E-01 0.19390957E+00
 -.98948907E+00 -.76222393E-01 0.20301047E+00
 -.97699895E+00 -.10820890E+00 0.21660147E+00
 -.95897989E+00 -.14444260E+00 0.23550131E+00
 -.93501110E+00 -.18399101E+00 0.26074649E+00
 -.90473252E+00 -.22575104E+00 0.29356334E+00
 -.86789126E+00 -.26846586E+00 0.33527717E+00
 -.82438839E+00 -.31075113E+00 0.38711832E+00
 -.77432284E+00 -.35113148E+00 0.44988541E+00
 -.71802904E+00 -.38808723E+00 0.52345321E+00
 -.65610493E+00 -.42011053E+00 0.60618384E+00
 -.58942687E+00 -.44576916E+00 0.69441394E+00
 -.51914879E+00 -.46377473E+00 0.78230481E+00
 -.44668367E+00 -.47305166E+00 0.86235777E+00
 -.37366650E+00 -.47280213E+00 0.92671014E+00
 -.30189960E+00 -.46256210E+00 0.96894464E+00
 -.23328232E+00 -.44224355E+00 0.98576760E+00
 -.16972885E+00 -.41215870E+00 0.97783988E+00
 -.11307933E+00 -.37302291E+00 0.94941831E+00
 -.65009822E-01 -.32593471E+00 0.90710251E+00
 -.26947945E-01 -.27233296E+00 0.85852874E+00
 -.14403788E-15 -.21393308E+00 0.81195606E+00
 0.15104673E-01 -.15264616E+00 0.77661037E+00
 0.18048031E-01 -.90486014E-01 0.76069285E+00
 0.89338395E-02 -.29470700E-01 0.76323190E+00
 -.11726184E-01 0.28475116E-01 0.76651566E+00
 -.43049153E-01 0.81610174E-01 0.74663096E+00
 -.83837466E-01 0.12845341E+00 0.69797050E+00
 -.13265023E+00 0.16784302E+00 0.63818315E+00
 -.18788403E+00 0.19897493E+00 0.58647448E+00
 -.24785689E+00 0.22141968E+00 0.54763577E+00
 -.31088971E+00 0.23511830E+00 0.51650411E+00
 -.37537983E+00 0.24035945E+00 0.48755786E+00
 -.43986263E+00 0.23774118E+00 0.45836906E+00
 -.50305833E+00 0.22812141E+00 0.42874300E+00
 -.56390252E+00 0.21256163E+00 0.39936025E+00
 -.62156029E+00 0.19226800E+00 0.37104160E+00
 -.67542496E+00 0.16853367E+00 0.34445916E+00
 -.72510346E+00 0.14268549E+00 0.32004908E+00
 -.77039077E+00 0.11603710E+00 0.29801306E+00
 -.81123637E+00 0.89849633E-01 0.27836094E+00
 -.84770574E+00 0.65300530E-01 0.26096821E+00
 -.87993962E+00 0.43459827E-01 0.24563320E+00
 -.90811366E+00 0.25273079E-01 0.23212624E+00
 -.93240070E+00 0.11549491E-01 0.22022757E+00
 -.95293742E+00 0.29537417E-02 0.20975442E+00
 -.96979694E+00 0.59382936E-16 0.20057792E+00
 -.99878256E+00 0.49329427E-01 0.17646624E+00
 -.99515510E+00 0.76658859E-01 0.17401771E+00
 -.98638894E+00 0.10924890E+00 0.17335133E+00
 -.97200909E+00 0.14640507E+00 0.17471395E+00
 -.95154889E+00 0.18724531E+00 0.17838361E+00
 -.92459334E+00 0.23070677E+00 0.18466038E+00
 -.89082601E+00 0.27556029E+00 0.19384940E+00
 -.85007703E+00 0.32043439E+00 0.20623042E+00
 -.80236899E+00 0.36384954E+00 0.22200814E+00
 -.74795749E+00 0.40426324E+00 0.24124157E+00
 -.68736256E+00 0.44012511E+00 0.26375897E+00
 -.62138766E+00 0.46994033E+00 0.28907890E+00
 -.55112323E+00 0.49233867E+00 0.31637275E+00
 -.47793255E+00 0.50614519E+00 0.34451263E+00
 -.40341900E+00 0.51044812E+00 0.37224833E+00
 -.32937490E+00 0.50465897E+00 0.39858443E+00
 -.25771396E+00 0.48855970E+00 0.42361156E+00
 -.19039068E+00 0.46233255E+00 0.45043277E+00
 -.12931149E+00 0.42656913E+00 0.48838824E+00
 -.76243551E-01 0.38225639E+00 0.55363767E+00
 -.32727402E-01 0.33073952E+00 0.65726333E+00
 -.23689686E-15 0.27366299E+00 0.78127705E+00
 0.21066264E-01 0.21289335E+00 0.87429468E+00
 0.30003972E-01 0.15042859E+00 0.89324827E+00
 0.26767630E-01 0.88300307E-01 0.84803186E+00
 0.11726184E-01 0.28475116E-01 0.78813986E+00
 -.14367885E-01 -.27237832E-01 0.75326411E+00
 -.50430028E-01 -.77267473E-01 0.75015445E+00
 -.95111232E-01 -.12034473E+00 0.76500448E+00
 -.14687631E+00 -.15554650E+00 0.78159472E+00
 -.20408689E+00 -.18231833E+00 0.78898087E+00
 -.26508320E+00 -.20047596E+00 0.78173970E+00
 -.32825929E+00 -.21018770E+00 0.75850038E+00
 -.39212729E+00 -.21194072E+00 0.72074718E+00
 -.45536770E+00 -.20649518E+00 0.67183499E+00
 -.51686376E+00 -.19483049E+00 0.61601366E+00
 -.57571968E+00 -.17808807E+00 0.55753259E+00
 -.63126334E+00 -.15751435E+00 0.49998928E+00
 -.68303524E+00 -.13440733E+00 0.44600408E+00
 -.73076607E+00 -.11006878E+00 0.39718631E+00
 -.77434561E+00 -.85763744E-01 0.35428866E+00
 -.81378600E+00 -.62687622E-01 0.31744030E+00
 -.84918205E+00 -.41940724E-01 0.28637922E+00
 -.88067121E+00 -.24509347E-01 0.26064287E+00
 -.90839559E+00 -.11252143E-01 0.23970549E+00
 -.93246775E+00 -.28902935E-02 0.22306767E+00
 -.95294200E+00 -.58350869E-16 0.21031008E+00
 -.99704617E+00 -.76804532E-01 0.19868905E+00
 -.99203722E+00 -.10987449E+00 0.20770811E+00
 -.98135112E+00 -.14781218E+00 0.22167485E+00
 -.96447713E+00 -.18978932E+00 0.24154818E+00
 -.94094687E+00 -.23478734E+00 0.26855040E+00
 -.91038156E+00 -.28160943E+00 0.30414094E+00
 -.87254103E+00 -.32890214E+00 0.34991166E+00
 -.82737148E+00 -.37518740E+00 0.40735036E+00
 -.77504868E+00 -.41890575E+00 0.47742035E+00
 -.71601279E+00 -.45847013E+00 0.55994090E+00
 -.65099132E+00 -.49232885E+00 0.65285194E+00
 -.58100706E+00 -.51903500E+00 0.75160066E+00
 -.50736847E+00 -.53731873E+00 0.84903173E+00
 -.43164119E+00 -.54615781E+00 0.93615447E+00
 -.35560076E+00 -.54484151E+00 0.10038707E+01
 -.28116801E+00 -.53302257E+00 0.10452257E+01
 -.21033028E+00 -.51075262E+00 0.10573038E+01
 -.14505313E+00 -.47849722E+00 0.10419180E+01
 -.87188062E-01 -.43712804E+00 0.10048148E+01
 -.38382714E-01 -.38789147E+00 0.95387978E+00
 -.12790055E-14 -.33235480E+00 0.89730098E+00
 0.26947945E-01 -.27233296E+00 0.84266854E+00
 0.41846098E-01 -.20980054E+00 0.79742947E+00
 0.44499881E-01 -.14679496E+00 0.76919091E+00
 0.35134071E-01 -.85317333E-01 0.76171635E+00
 0.14367885E-01 -.27237832E-01 0.76628259E+00
 -.16831292E-01 0.25788433E-01 0.76131760E+00
 -.57211439E-01 0.72389926E-01 0.73071108E+00
 -.10531143E+00 0.11152803E+00 0.68044061E+00
 -.15954272E+00 0.14252538E+00 0.62909155E+00
 -.21827114E+00 0.16507314E+00 0.58774096E+00
 -.27989354E+00 0.17921863E+00 0.55535309E+00
 -.34290448E+00 0.18533630E+00 0.52668837E+00
 -.40594970E+00 0.18408564E+00 0.49829429E+00
 -.46786435E+00 0.17636029E+00 0.46921376E+00
 -.52769516E+00 0.16323259E+00 0.43979376E+00
 -.58470712E+00 0.14589753E+00 0.41075549E+00
 -.63837603E+00 0.12561931E+00 0.38277662E+00
 -.68836932E+00 0.10368294E+00 0.35635020E+00
 -.73451749E+00 0.81352525E-01 0.33176193E+00
 -.77677930E+00 0.59836919E-01 0.30911865E+00
 -.81520324E+00 0.40262526E-01 0.28839726E+00
 -.84988807E+00 0.23652643E-01 0.26949753E+00
 -.88094461E+00 0.10912113E-01 0.25228922E+00
 -.90846091E+00 0.28158815E-02 0.23664891E+00
 -.93247223E+00 0.57097457E-16 0.22248546E+00
 -.99392237E+00 0.11008328E+00 0.16946994E+00
 -.98697056E+00 0.14865858E+00 0.16702909E+00
 -.97374677E+00 0.19161340E+00 0.16691951E+00
 -.95373106E+00 0.23797728E+00 0.16939044E+00
 -.92648372E+00 0.28659033E+00 0.17471099E+00
 -.89169518E+00 0.33612225E+00 0.18315522E+00
 -.84923547E+00 0.38510204E+00 0.19497046E+00
 -.79919985E+00 0.43195920E+00 0.21032237E+00
 -.74194694E+00 0.47507603E+00 0.22921553E+00
 -.67812554E+00 0.51284981E+00 0.25139876E+00
 -.60868694E+00 0.54376246E+00 0.27628130E+00
 -.53487977E+00 0.56645403E+00 0.30290223E+00
 -.45822603E+00 0.57979573E+00 0.33000117E+00
 -.38047771E+00 0.58295727E+00 0.35622577E+00
 -.30355549E+00 0.57546350E+00 0.38051250E+00
 -.22947203E+00 0.55723522E+00 0.40281942E+00
 -.16024454E+00 0.52861021E+00 0.42582776E+00
 -.97801840E-01 0.49034151E+00 0.45834896E+00
 -.43892426E-01 0.44357202E+00 0.51814656E+00
 -.15750003E-14 0.38978587E+00 0.62444157E+00
 0.32727402E-01 0.33073952E+00 0.77254259E+00
 0.53529488E-01 0.26837665E+00 0.91336382E+00
 0.62063329E-01 0.20473277E+00 0.98053045E+00
 0.58408682E-01 0.14183591E+00 0.95174642E+00
 0.43049153E-01 0.81610174E-01 0.86861206E+00
 0.16831292E-01 0.25788433E-01 0.79148071E+00
 -.19094624E-01 -.24160525E-01 0.75136914E+00
 -.63347079E-01 -.67086494E-01 0.74456176E+00
 -.11439335E+00 -.10219179E+00 0.75296443E+00
 -.17063110E+00 -.12904414E+00 0.76046044E+00
 -.23046607E+00 -.14756972E+00 0.75772191E+00
 -.29238091E+00 -.15802884E+00 0.74117411E+00
 -.35499179E+00 -.16097781E+00 0.71101687E+00
 -.41709017E+00 -.15722109E+00 0.66969525E+00
 -.47766892E+00 -.14775791E+00 0.62076096E+00
 -.53593291E+00 -.13372727E+00 0.56798489E+00
 -.59129525E+00 -.11635478E+00 0.51472622E+00
 -.64336135E+00 -.96903789E-01 0.46358531E+00
 -.69190310E+00 -.76632708E-01 0.41631124E+00
 -.73682601E+00 -.56759234E-01 0.37388618E+00
 -.77813209E+00 -.38431598E-01 0.33669808E+00
 -.81588101E+00 -.22706216E-01 0.30473187E+00
 -.85015192E+00 -.10530689E-01 0.27773840E+00
 -.88100796E+00 -.27307878E-02 0.25536490E+00
 -.90846527E+00 -.55627454E-16 0.23724668E+00
 -.98884607E+00 -.14894107E+00 0.21714622E+00
 -.97932266E+00 -.19271062E+00 0.23216530E+00
 -.96289742E+00 -.24026449E+00 0.25390225E+00
 -.93907141E+00 -.29048410E+00 0.28381007E+00
 -.90746682E+00 -.34206733E+00 0.32362694E+00
 -.86787801E+00 -.39355586E+00 0.37524221E+00
 -.82031938E+00 -.44337409E+00 0.44038932E+00
 -.76506662E+00 -.48987979E+00 0.52009967E+00
 -.70268741E+00 -.53142534E+00 0.61390890E+00
 -.63405786E+00 -.56642723E+00 0.71894841E+00
 -.56036209E+00 -.59344059E+00 0.82926376E+00
 -.48307265E+00 -.61123429E+00 0.93586772E+00
 -.40391138E+00 -.61886168E+00 0.10279569E+01
 -.32479148E+00 -.61572150E+00 0.10952577E+01
 -.24774332E+00 -.60160404E+00 0.11307732E+01
 -.17482809E+00 -.57671799E+00 0.11327553E+01
 -.10804462E+00 -.54169495E+00 0.11049813E+01
 -.49235640E-01 -.49756995E+00 0.10552803E+01
 -.18868318E-14 -.44573836E+00 0.99313109E+00
 0.38382714E-01 -.38789147E+00 0.92745984E+00
 0.65009822E-01 -.32593471E+00 0.86552478E+00
 0.79391349E-01 -.26189396E+00 0.81330000E+00
 0.81461729E-01 -.19781646E+00 0.77675364E+00
 0.71567121E-01 -.13567294E+00 0.76100931E+00
 0.50430028E-01 -.77267473E-01 0.76388199E+00
 0.19094624E-01 -.24160525E-01 0.76951249E+00
 -.21142427E-01 0.22390476E-01 0.75694541E+00
 -.68810044E-01 0.61470546E-01 0.72017469E+00
 -.12234381E+00 0.92525635E-01 0.67247000E+00
 -.18016436E+00 0.11536104E+00 0.62932339E+00
 -.24074825E+00 0.13012192E+00 0.59532337E+00
 -.30268728E+00 0.13725933E+00 0.56690623E+00
 -.36473383E+00 0.13748550E+00 0.53976090E+00
 -.42583072E+00 0.13172273E+00 0.51185486E+00
 -.48512572E+00 0.12104974E+00 0.48296153E+00
 -.54197148E+00 0.10664887E+00 0.45360332E+00
 -.59591289E+00 0.89757050E-01 0.42443969E+00
 -.64666408E+00 0.71622196E-01 0.39602901E+00
 -.69407768E+00 0.53466242E-01 0.36876542E+00
 -.73810922E+00 0.36454886E-01 0.34288717E+00
 -.77877904E+00 0.21673657E-01 0.31851339E+00
 -.81613430E+00 0.10109318E-01 0.29568894E+00
 -.85021305E+00 0.26353354E-02 0.27442579E+00
 -.88101219E+00 0.53946438E-16 0.25473531E+00
 -.98118364E+00 0.19307682E+00 0.16318645E+00
 -.96841118E+00 0.24164030E+00 0.16200990E+00
 -.94809687E+00 0.29327596E+00 0.16370742E+00
 -.91979614E+00 0.34671484E+00 0.16850661E+00
 -.88322840E+00 0.40051679E+00 0.17663946E+00
 -.83832715E+00 0.45310710E+00 0.18830570E+00
 -.78528415E+00 0.50282528E+00 0.20360845E+00
 -.72458373E+00 0.54798500E+00 0.22246267E+00
 -.65702358E+00 0.58694335E+00 0.24449093E+00
 -.58371876E+00 0.61817602E+00 0.26894061E+00
 -.50608681E+00 0.64035423E+00 0.29467376E+00
 -.42581287E+00 0.65241853E+00 0.32027922E+00
 -.34479542E+00 0.65364386E+00 0.34432898E+00
 -.26507483E+00 0.64369077E+00 0.36577726E+00
 -.18874845E+00 0.62263809E+00 0.38460591E+00
 -.11787755E+00 0.59099356E+00 0.40324812E+00
 -.54392086E-01 0.54968042E+00 0.42975691E+00
 -.22127074E-14 0.50000000E+00 0.48180615E+00
 0.43892426E-01 0.44357202E+00 0.58358270E+00
 0.76243551E-01 0.38225639E+00 0.74399991E+00
 0.96418211E-01 0.31806169E+00 0.92666785E+00
 0.10420576E+00 0.25304662E+00 0.10554906E+01
 0.99813610E-01 0.18922105E+00 0.10734473E+01
 0.83837466E-01 0.12845341E+00 0.99364976E+00
 0.57211439E-01 0.72389926E-01 0.88099845E+00
 0.21142427E-01 0.22390476E-01 0.79346402E+00
 -.22965720E-01 -.20516123E-01 0.74977845E+00
 -.73592414E-01 -.55656147E-01 0.73852236E+00
 -.12917922E+00 -.82714744E-01 0.74004201E+00
 -.18820234E+00 -.10172141E+00 0.73937465E+00
 -.24923457E+00 -.11302018E+00 0.72882073E+00
 -.31099392E+00 -.11722838E+00 0.70617224E+00
 -.37237720E+00 -.11518789E+00 0.67249245E+00
 -.43247828E+00 -.10791303E+00 0.63048806E+00
 -.49059182E+00 -.96538412E-01 0.58342346E+00
 -.54620393E+00 -.82269833E-01 0.53442073E+00
 -.59897204E+00 -.66339997E-01 0.48606252E+00
 -.64869648E+00 -.49970434E-01 0.44023789E+00
 -.69528645E+00 -.34339889E-01 0.39816006E+00
 -.73872289E+00 -.20558882E-01 0.36048166E+00
 -.77902081E+00 -.96495997E-02 0.32744551E+00
 -.81619299E+00 -.25298862E-02 0.29903077E+00
 -.85021714E+00 -.52060785E-16 0.27507470E+00
 -.97025143E+00 -.24209948E+00 0.24908688E+00
 -.95352589E+00 -.29495532E+00 0.27380528E+00
 -.92863635E+00 -.35004713E+00 0.30806052E+00
 -.89522840E+00 -.40595842E+00 0.35391889E+00
 -.85315486E+00 -.46112133E+00 0.41358335E+00
 -.80252283E+00 -.51386337E+00 0.48897143E+00
 -.74373147E+00 -.56246597E+00 0.58098410E+00
 -.67749698E+00 -.60523300E+00 0.68848430E+00
 -.60486119E+00 -.64056649E+00 0.80721066E+00
 -.52718121E+00 -.66704508E+00 0.92912678E+00
 -.44609911E+00 -.68350054E+00 0.10428600E+01
 -.36349144E+00 -.68908672E+00 0.11356474E+01
 -.28140082E+00 -.68333576E+00 0.11964797E+01
 -.20195282E+00 -.66619631E+00 0.12192711E+01
 -.12726333E+00 -.63805032E+00 0.12045812E+01
 -.59342204E-01 -.59970577E+00 0.11590759E+01
 -.25507010E-14 -.55236497E+00 0.10931239E+01
 0.49235640E-01 -.49756995E+00 0.10177966E+01
 0.87188062E-01 -.43712804E+00 0.94253067E+00
 0.11307933E+00 -.37302291E+00 0.87412635E+00
 0.12655451E+00 -.30731689E+00 0.81720985E+00
 0.12768147E+00 -.24205139E+00 0.77585766E+00
 0.11692688E+00 -.17915208E+00 0.75463295E+00
 0.95111232E-01 -.12034473E+00 0.75514426E+00
 0.63347079E-01 -.67086494E-01 0.76809509E+00
 0.22965720E-01 -.20516123E-01 0.77282579E+00
 -.24561862E-01 0.18575537E-01 0.75351247E+00
 -.77704062E-01 0.49754687E-01 0.71414281E+00
 -.13494251E+00 0.72935025E-01 0.67098906E+00
 -.19483643E+00 0.88352301E-01 0.63494306E+00
 -.25607431E+00 0.96526567E-01 0.60621910E+00
 -.31751112E+00 0.98216100E-01 0.58047973E+00
 -.37819030E+00 0.94366958E-01 0.55439891E+00
 -.43735118E+00 0.86061746E-01 0.52680165E+00
 -.49442304E+00 0.74470537E-01 0.49779988E+00
 -.54900790E+00 0.60806148E-01 0.46795531E+00
 -.60085456E+00 0.46285071E-01 0.43787486E+00
 -.64982621E+00 0.32094628E-01 0.40807328E+00
 -.69586452E+00 0.19366120E-01 0.37894902E+00
 -.73895223E+00 0.91532769E-02 0.35080279E+00
 -.77907683E+00 0.24148403E-02 0.32386928E+00
 -.81619691E+00 0.49977647E-16 0.29834796E+00
 -.95533785E+00 0.29551582E+00 0.16012283E+00
 -.93395393E+00 0.35205158E+00 0.16141652E+00
 -.90383249E+00 0.40986010E+00 0.16606903E+00
 -.86474627E+00 0.46738636E+00 0.17425905E+00
 -.81671726E+00 0.52295221E+00 0.18611970E+00
 -.76005797E+00 0.57481330E+00 0.20166022E+00
 -.69540041E+00 0.62122679E+00 0.22066019E+00
 -.62370917E+00 0.66052708E+00 0.24255921E+00
 -.54627584E+00 0.69120561E+00 0.26638720E+00
 -.46469314E+00 0.71198979E+00 0.29079475E+00
 -.38080861E+00 0.72191565E+00 0.31422851E+00
 -.29665936E+00 0.72038862E+00 0.33524936E+00
 -.21439112E+00 0.70722742E+00 0.35294698E+00
 -.13616636E+00 0.68268675E+00 0.36748689E+00
 -.64067217E-01 0.64745623E+00 0.38121488E+00
 0.46429417E-15 0.60263464E+00 0.40128929E+00
 0.54392086E-01 0.54968042E+00 0.44381970E+00
 0.97801840E-01 0.49034151E+00 0.53398456E+00
 0.12931149E+00 0.42656913E+00 0.69057125E+00
 0.14842319E+00 0.36042140E+00 0.89534029E+00
 0.15506500E+00 0.29396354E+00 0.10802793E+01
 0.14957275E+00 0.22917117E+00 0.11669339E+01
 0.13265023E+00 0.16784302E+00 0.11294344E+01
 0.10531143E+00 0.11152803E+00 0.10118120E+01
 0.68810044E-01 0.61470546E-01 0.88459552E+00
 0.24561862E-01 0.18575537E-01 0.79418168E+00
 -.25934147E-01 -.16605893E-01 0.74853269E+00
 -.81170807E-01 -.43871976E-01 0.73263803E+00
 -.13969921E+00 -.63349275E-01 0.72761070E+00
 -.20018333E+00 -.75458600E-01 0.72021490E+00
 -.26144061E+00 -.80871742E-01 0.70412380E+00
 -.32246772E+00 -.80462925E-01 0.67794797E+00
 -.38245152E+00 -.75258618E-01 0.64304623E+00
