x=1.100000e+01
coeff[0]	5.835606e-01
coeff[1]	-3.668638e-01
coeff[2]	-1.563464e-01
coeff[3]	-4.541024e-02
coeff[4]	-1.147278e-02
coeff[5]	-2.694846e-03
coeff[6]	-6.051963e-04
coeff[7]	-1.318328e-04
coeff[8]	-2.809155e-05
coeff[9]	-5.886783e-06
coeff[10]	-1.217585e-06
coeff[11]	-2.492004e-07
coeff[12]	-5.056373e-08
