-16 0.47665499999999999536370864916535
-15.826666666666666216656267351937 0.21499750000000003580247209811205
-15.653333333333332433312534703873 0.053372500000000003272937476594961
-15.48000000000000042632564145606 0.018324999999999994071409048501664
-15.306666666666666642981908807997 0.0065924999999999994021449012393532
-15.133333333333332859638176159933 0.0029224999999999997507549309716524
-14.96000000000000085265128291212 0.0012399999999999999997918331828828
-14.786666666666667069307550264057 0.0005375000000000001087671619437458
-14.613333333333333285963817615993 0.00024749999999999999864691568873809
-14.43999999999999950262008496793 9.9999999999999991239646446317124E-05
-14.266666666666665719276352319866 3.5000000000000003710139834245396E-05
-14.093333333333333712289459072053 1.500000000000000207407875596477E-05
-13.91999999999999992894572642399 5.0000000000000004090152695701565E-06
