 # Interpolated function values at  10000  target points
 0.00000000E+00 0.00000000E+00 0.76642059E+00
 0.10101010E-01 0.00000000E+00 0.77327671E+00
 0.20202020E-01 0.00000000E+00 0.78029652E+00
 0.30303030E-01 0.00000000E+00 0.78743161E+00
 0.40404040E-01 0.00000000E+00 0.79462517E+00
 0.50505051E-01 0.00000000E+00 0.80181231E+00
 0.60606061E-01 0.00000000E+00 0.80892053E+00
 0.70707071E-01 0.00000000E+00 0.81587048E+00
 0.80808081E-01 0.00000000E+00 0.82257681E+00
 0.90909091E-01 0.00000000E+00 0.82894935E+00
 0.10101010E+00 0.00000000E+00 0.83489432E+00
 0.11111111E+00 0.00000000E+00 0.84031581E+00
 0.12121212E+00 0.00000000E+00 0.84511737E+00
 0.13131313E+00 0.00000000E+00 0.84920360E+00
 0.14141414E+00 0.00000000E+00 0.85248195E+00
 0.15151515E+00 0.00000000E+00 0.85486444E+00
 0.16161616E+00 0.00000000E+00 0.85626934E+00
 0.17171717E+00 0.00000000E+00 0.85662286E+00
 0.18181818E+00 0.00000000E+00 0.85586067E+00
 0.19191919E+00 0.00000000E+00 0.85392927E+00
 0.20202020E+00 0.00000000E+00 0.85078718E+00
 0.21212121E+00 0.00000000E+00 0.84640591E+00
 0.22222222E+00 0.00000000E+00 0.84077068E+00
 0.23232323E+00 0.00000000E+00 0.83388083E+00
 0.24242424E+00 0.00000000E+00 0.82574999E+00
 0.25252525E+00 0.00000000E+00 0.81640598E+00
 0.26262626E+00 0.00000000E+00 0.80589031E+00
 0.27272727E+00 0.00000000E+00 0.79425758E+00
 0.28282828E+00 0.00000000E+00 0.78157445E+00
 0.29292929E+00 0.00000000E+00 0.76791855E+00
 0.30303030E+00 0.00000000E+00 0.75337703E+00
 0.31313131E+00 0.00000000E+00 0.73804512E+00
 0.32323232E+00 0.00000000E+00 0.72202442E+00
 0.33333333E+00 0.00000000E+00 0.70542124E+00
 0.34343434E+00 0.00000000E+00 0.68834481E+00
 0.35353535E+00 0.00000000E+00 0.67090561E+00
 0.36363636E+00 0.00000000E+00 0.65321360E+00
 0.37373737E+00 0.00000000E+00 0.63537673E+00
 0.38383838E+00 0.00000000E+00 0.61749936E+00
 0.39393939E+00 0.00000000E+00 0.59968102E+00
 0.40404040E+00 0.00000000E+00 0.58201518E+00
 0.41414141E+00 0.00000000E+00 0.56458833E+00
 0.42424242E+00 0.00000000E+00 0.54747913E+00
 0.43434343E+00 0.00000000E+00 0.53075785E+00
 0.44444444E+00 0.00000000E+00 0.51448596E+00
 0.45454545E+00 0.00000000E+00 0.49871587E+00
 0.46464646E+00 0.00000000E+00 0.48349092E+00
 0.47474747E+00 0.00000000E+00 0.46884544E+00
 0.48484848E+00 0.00000000E+00 0.45480502E+00
 0.49494949E+00 0.00000000E+00 0.44138683E+00
